"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"666","Ober, Bailey","Slider",349,54,44.7,59.6,34.4,34.1,15.5,28.2,37.2,17.9,56.4,31.5,33.3
"667","Ohtani, Shohei","4-Seam Fastball",361,31,43.8,57.9,45.4,21.3,17.2,46.2,34.2,30.2,45.2,32.3,38.7
"668","Ohtani, Shohei","Sweeper",438,67,50.5,66.4,42.7,37.5,16.7,32.1,37.6,21.3,59.6,37.3,34.3
"669","Okert, Steven","4-Seam Fastball",146,23,36.3,54.8,37.7,20.9,19.2,41.5,15.1,11.8,21.1,39.1,47.8
"670","Okert, Steven","Slider",274,31,50.7,65,41.6,37.5,15.7,36,41.7,29.1,58.3,25.8,22.6
"671","Oller, Adam","Slurve",117,23,47.9,59.8,25.6,37.9,12.8,26.8,32.1,21.7,39.4,34.8,34.8
"672","Olson, Reese","4-Seam Fastball",143,23,41.3,58.7,43.4,22.2,19.6,40.7,20.3,12.2,38.9,21.7,30.4
"673","Olson, Reese","Sinker",328,77,47.6,70.4,50.9,31.1,23.5,39.1,11.5,8.5,18,61,42.9
"674","Olson, Reese","Slider",323,52,50.8,65,31.3,43.2,14.9,22.6,45.7,17.6,65.6,36.5,38.5
"675","Ort, Kaleb","4-Seam Fastball",122,22,52.5,68,45.9,36.4,18,45.3,18.8,17.5,20.8,40.9,40.9
"676","Ortiz, Luis L.","4-Seam Fastball",136,21,45.6,54.4,44.1,18.4,11,46.8,19.4,14.6,35.7,9.5,71.4
"677","Ortiz, Luis L.","Sinker",352,76,45.7,67.3,43.2,29.5,22.4,36.6,15.5,12.7,20.3,67.1,46.1
"678","Ortiz, Luis L.","Slider",291,58,46.4,59.5,31.6,37.7,13.1,28.9,28.1,8.3,44,50,43.1
"679","Ottavino, Adam","Sinker",287,52,36.9,68.6,47.7,27.3,32.4,37.7,13.2,6.2,24.4,67.3,46.2
"680","Ottavino, Adam","Sweeper",234,35,40.6,57.3,34.6,28.1,17.5,37.9,25.3,11.5,41.9,34.3,25.7
"681","Oviedo, Johan","4-Seam Fastball",532,96,43.6,59.2,38.5,26.9,16.4,44.4,14.2,9.7,21.6,53.1,38.5
"682","Oviedo, Johan","Curveball",144,33,59,66.7,47.2,32.9,8.3,41.2,20,18.3,24,39.4,24.2
"683","Oviedo, Johan","Sinker",101,21,41.6,57.4,37.6,25.4,16.8,40.5,9.5,3.8,18.8,47.6,47.6
"684","Oviedo, Johan","Slider",562,102,52,67.1,42.9,37.1,16,28.1,37,19.1,63,35.3,38.2
"685","Pagán, Emilio","4-Seam Fastball",316,54,61.1,72.8,52.8,40.3,13.6,49.2,21.8,19.5,26.7,24.1,40.7
"686","Pagán, Emilio","Cutter",259,56,53.7,67.2,42.1,38,13.5,41.7,18,13.4,24.6,57.1,33.9
"687","Palencia, Daniel","4-Seam Fastball",164,29,51.8,64,49.4,32.5,14,49.4,16.5,13.8,22.2,37.9,65.5
"688","Pallante, Andre","4-Seam Fastball",268,59,41,58.2,45.5,17.1,18.3,31.8,14.5,10.6,28,83.1,52.5
