"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"269","Olson, Reese","Overall",828,117,44,59.5,36.8,30,16.2,42.3,25.3,12.1,42.7,34.2,47
"270","Ortiz, Luis L.","Overall",634,130,45.4,57.9,35.8,30,13.6,31.6,22.9,12,37.7,41.5,50
"271","Ottavino, Adam","Overall",400,59,45.2,60.8,38.8,32.7,17,38.1,29.3,19.8,41.2,57.6,47.5
"272","Oviedo, Johan","Overall",1625,273,44.9,59.5,38.3,26.4,15.6,35.3,26.8,15.9,46,45.4,42.5
"273","Pagán, Emilio","Overall",491,76,52.1,62.7,43.8,31.9,11.2,41,29.3,22.6,42,17.1,52.6
"274","Pallante, Andre","Overall",630,132,48.4,61.9,42.5,30.9,14.4,40.3,16.4,6.2,33.9,77.3,38.6
"275","Paxton, James","Overall",1295,205,52.6,64.6,41.7,36.6,13.1,41.1,28.7,18.7,43.5,39,42.9
"276","Payamps, Joel","Overall",438,75,47.7,65.1,40.9,32,17.8,35.9,27.3,18.3,41,45.3,48
"277","Peguero, Elvis","Overall",412,71,47.1,60.7,30.8,37.5,15.5,29.9,33.3,18.2,45.8,49.3,33.8
"278","Pepiot, Ryan","Overall",320,59,47.5,64.1,38.1,33.3,17.2,40.8,19.7,12.8,28.8,42.4,20.3
"279","Peralta, Freddy","Overall",1535,238,47.8,60.5,40,31.6,14.6,37.4,30.2,21,44,43.3,34.5
"280","Peralta, Wandy","Overall",506,82,44.5,57.7,28.9,33.3,13.8,31.6,32,18.1,44.2,56.1,42.7
"281","Peterson, David","Overall",1498,237,45.2,59.5,34.8,32.2,15.5,35,29,16.2,43.8,55.7,43
"282","Pfaadt, Brandon","Overall",919,163,45.8,61,43.2,28.7,16.9,36.6,23.8,17,36,33.1,47.9
"283","Phillips, Evan","Overall",473,90,48.4,64.5,45,30.8,17.8,39.3,20.4,14,32.5,44.4,37.8
"284","Pivetta, Nick","Overall",995,143,49.1,65.6,42.3,36.1,17.5,42.7,27.8,15.2,44.9,35.7,43.4
"285","Poche, Colin","Overall",650,122,49.4,63.4,38,36.7,14.8,36.4,25.5,15,37.8,35.2,33.6
"286","Pressly, Ryan","Overall",579,99,49.2,64.9,39.7,36.4,16.4,33.7,30.7,10,56.7,58.6,46.5
"287","Priester, Quinn","Overall",414,84,44.9,59.2,38.4,29.8,15,30.6,23.7,12.7,39.5,46.4,45.2
"288","Puk, A.J.","Overall",674,109,49.6,67.7,46.1,32.2,18.5,35,32.3,25.3,45.3,40.4,34.9
"289","Pérez, Cionel","Overall",484,103,47.5,63.8,43,31.2,17.1,35.7,19.1,12.5,30.2,62.1,46.6
"290","Pérez, Eury","Overall",785,104,46.6,59.2,35.4,31.6,13.6,36.6,35,21.8,51.9,29.8,28.8
"291","Pérez, Martín","Overall",1786,368,44.3,62.5,36.3,31.5,18.6,35.4,17.5,11.7,24.6,43.5,38
"292","Quantrill, Cal","Overall",900,140,44.8,57,31.6,31,13.7,41.4,23.6,17.5,30.4,42.1,41.4
"293","Quintana, José","Overall",1016,189,45.1,60.9,31.4,33.9,16.6,35.6,22.5,10.4,33.9,45,32.3
"294","Ragans, Cole","Overall",1231,177,49.6,62.9,37.9,34,14.4,39.1,31.6,23.6,42.3,42.4,34.5
"295","Raley, Brooks","Overall",536,82,44.2,59,36.2,31.6,15.1,37.6,27.7,15.4,42.6,50,34.1
"296","Ramirez, Nick","Overall",342,84,49.4,67.5,40.6,37.9,18.4,30.2,20.1,8.7,33.8,44,31
"297","Ramírez, Erasmo","Overall",480,94,47.3,62.7,40.8,29.6,16,37.9,19.7,11.1,34.5,47.9,47.9
"298","Rea, Colin","Overall",958,178,48,65.8,41.6,31.7,18.6,42.2,19.1,13.4,28.2,36,41.6
"299","Richards, Trevor","Overall",596,76,46.6,62.1,27.7,40.8,15.9,35.3,36.7,24.5,43.8,38.2,30.3
"300","Robertson, David","Overall",528,79,44.9,62.5,35.6,34.4,19.1,37.1,29.5,17.5,41.9,50.6,43
"301","Rodriguez, Eduardo","Overall",1872,336,47.9,65.2,38.6,NA,18,39.2,23.1,17.5,31.2,38.4,38.1
"302","Rodriguez, Grayson","Overall",969,150,50.4,63,38.5,35.6,13.6,41.4,27.7,16.3,42.5,48.7,46
"303","Rodón, Carlos","Overall",940,161,53.8,63.8,40.5,37,11.5,42.9,25.1,16.1,38.2,28.6,42.2
"304","Rogers, Taylor","Overall",405,72,43,64.9,40.5,32,22.2,37.4,21.3,11.3,33.8,43.1,54.2
"305","Rogers, Tyler","Overall",493,91,51.9,69.6,46.9,30.5,18.7,43.4,20.7,19.9,22.5,58.2,22
"306","Rom, Drew","Overall",580,105,43.8,60.5,46.2,26,18.6,40.6,17.6,12.6,28.4,41,45.7
"307","Romano, Jordan","Overall",435,65,48.7,64.4,39.3,34.8,16.1,34.4,34.4,25,46.7,33.8,36.9
"308","Romero, JoJo","Overall",381,68,51.2,65.9,44.1,35.7,17.1,28.2,36.4,26.1,52.6,57.4,39.7
"309","Rosenberg, Kenny","Overall",366,72,47.5,60.9,37.4,31.4,14.2,34.5,24.1,16.7,34.7,41.7,31.9
"310","Rucker, Michael","Overall",333,52,42.9,57.1,32.4,28.4,15.6,38.5,25.2,15.2,37.5,50,51.9
"311","Ruiz, José","Overall",325,62,43.7,56.9,36.6,NA,14.5,28.9,26.8,17.1,40,37.1,35.5
"312","Ryan, Joe","Overall",1261,213,56.5,69.8,46.2,40.1,14.2,46.8,22.7,18.4,29.8,37.6,35.7
"313","Ryu, Hyun Jin","Overall",643,138,49.5,67.2,38.7,36,18.2,35.5,21.1,18.2,24.6,44.9,41.3
"314","Sale, Chris","Overall",1464,231,48.4,63.9,38,36.7,16.7,36.7,30.2,21.3,40.2,36.4,36.4
"315","Sandoval, Patrick","Overall",2176,361,46.2,61.6,40.2,31.2,16.2,36.1,28,17.5,43.6,45.7,36.3
"316","Santos, Gregory","Overall",464,83,50,69.2,42.9,37.7,20,30.6,33.2,18.9,52,51.8,37.3
"317","Saucedo, Tayler","Overall",542,86,44.3,59.4,32.1,36.1,15.9,33.3,30.4,16.8,41.4,55.8,32.6
"318","Scherzer, Max","Overall",1357,215,49.3,63.4,40.5,33.2,15.5,41.7,26.2,20.7,34.3,33.5,35.8
"319","Schmidt, Clarke","Overall",1356,245,46.2,63.4,41.3,31.7,17.8,38.8,22.2,13.6,34.9,40.8,41.2
"320","Scholtens, Jesse","Overall",676,127,44.1,61.5,39.6,30.6,18.2,36.2,20.8,13.9,30.4,40.2,34.6
"321","Scott, Tanner","Overall",794,127,54.4,69.8,42.7,43.7,16,38,32.6,19.3,48.2,52.8,24.4
"322","Seabold, Connor","Overall",817,151,48.3,64.6,42.7,28.6,16.9,43.8,18,13.4,26.9,32.5,38.4
"323","Sears, JP","Overall",2295,404,51.4,64.4,43,34.3,14.1,40.6,24.9,18.6,35.3,29.5,40.6
"324","Senga, Kodai","Overall",1368,195,44.2,59,37,27.8,15.7,40.9,26.5,13.7,45.8,46.2,41
"325","Severino, Luis","Overall",770,149,51.3,64.2,45.2,33.4,14.5,44.3,17.9,14.1,24.8,37.6,51
"326","Sewald, Paul","Overall",604,79,47.5,63.7,42.7,28.6,17.4,44.6,27.9,25,33.3,30.4,36.7
"327","Shaw, Bryan","Overall",343,55,44,61.2,39.7,28.5,17.5,42.4,21.2,14.1,32.2,43.6,38.2
"328","Sheehan, Emmet","Overall",571,78,47.6,60.1,41.7,29.4,13.5,42.6,28.6,22.9,38.8,30.8,42.3
"329","Shreve, Chasen","Overall",475,87,45.7,61.1,32.2,NA,16,35.9,24,14.6,30.8,43.7,34.5
"330","Shuster, Jared","Overall",667,137,46.6,61.5,40.5,29.2,15.7,35.4,20.6,12.8,33.6,35,38
"331","Silseth, Chase","Overall",430,64,43,59.5,39.3,28.4,17.2,38.9,25.9,17.1,39.2,40.6,40.6
"332","Sims, Lucas","Overall",452,68,48,59.5,38.3,33.3,12.6,37.8,29.5,18.5,44.1,32.4,27.9
"333","Singer, Brady","Overall",1548,290,45.3,62,41.1,28.9,17.4,35.5,22.8,9.6,44.7,45.2,51.4
"334","Skubal, Tarik","Overall",1092,155,53.2,67.9,42.5,39.8,16.3,39.8,33,20.8,49.2,49.7,44.5
"335","Smith, Drew","Overall",452,60,47.6,58.6,35.6,32.3,13.5,44.7,26.5,19.8,35.1,36.7,28.3
"336","Smith, Will","Overall",647,115,49.1,65.4,40.2,34.9,16.7,36.8,26.7,16.9,40,25.2,40.9
"337","Smyly, Drew","Overall",1822,316,46.7,61.4,35,34.3,15.9,34.7,28,19.3,37.4,32,32
"338","Snell, Blake","Overall",2606,340,43.2,58.6,30.1,32.5,16,32.2,37.5,18,55.1,45,32.6
"339","Soriano, George","Overall",400,72,43,60.5,40.2,28.9,17.8,33.1,25,14.6,40.6,45.8,34.7
"340","Soroka, Michael","Overall",306,56,45.8,60.8,40.2,29.5,16.7,39.3,20.7,12.8,33.3,50,28.6
"341","Soto, Gregory","Overall",670,107,49.1,64,43.4,33.5,15.7,32.5,35,22.3,55.1,40.2,39.3
"342","Speier, Gabe","Overall",408,71,50.5,65.2,39.2,37.9,15.7,36.9,28.5,16.8,42.6,43.7,46.5
"343","Stanek, Ryne","Overall",426,74,51.6,59.9,40.1,31.8,9.4,37.7,28.6,23,38.3,28.4,43.2
"344","Steele, Justin","Overall",2100,407,53.7,67.2,44.7,37.6,14.5,41.3,22.6,12.6,38.4,50.9,34.4
"345","Stephan, Trevor","Overall",510,82,49.8,60,33.1,37.8,11,37.4,30.3,21.6,38.8,52.4,43.9
"346","Strahm, Matt","Overall",1082,165,50.6,65.1,44.5,33.7,15.6,42.2,27.4,21.4,37.6,29.1,45.5
"347","Stratton, Chris","Overall",468,56,40.4,60.7,38.7,25.1,21.4,48.7,21.7,17.1,29.2,46.4,37.5
"348","Strider, Spencer","Overall",1807,225,50.2,63.6,40.2,34.9,14.8,39.8,35.2,23.2,52.3,34.2,36
"349","Stripling, Ross","Overall",642,109,47.2,63.4,41.4,29.8,17.3,35,28.7,25.1,34.8,32.1,43.1
"350","Stroman, Marcus","Overall",1220,214,43.3,59.7,34.8,29.7,17,38.4,19.7,8.2,33.9,62.6,41.1
"351","Strzelecki, Peter","Overall",314,57,43.3,59.6,38.2,26.3,16.9,36,22.1,21.2,23.5,42.1,43.9
"352","Suarez, José","Overall",499,91,49.5,62.1,40.5,34.3,13.8,33.6,29.6,20.7,42.2,33,42.9
"353","Suter, Brent","Overall",715,128,46,64.2,35.8,34.4,18.3,35,25.8,15.2,37.3,53.1,22.7
"354","Suárez, Andrew","Overall",330,60,46.1,61.5,41.5,28,15.8,40.8,19.7,10.2,37,40,40
"355","Suárez, Ranger","Overall",1972,339,44.7,60.9,36.8,33.5,17.3,37,24,14.7,34.4,45.4,38.9
"356","Swanson, Erik","Overall",499,76,48.1,62.7,40.3,34.6,15.2,36.7,30,24.8,36.9,43.4,39.5
"357","Syndergaard, Noah","Overall",710,152,49.2,63.9,45.5,29.7,15.9,38.4,17.8,14.5,24.3,37.5,42.1
"358","Sánchez, Cristopher","Overall",1199,240,48.8,65.9,40,38.1,18.3,33.5,25.1,10,42.3,54.6,43.3
"359","Taillon, Jameson","Overall",1328,229,46.4,61.1,40.3,29.1,15.8,43.3,19.3,14.8,26.8,34.1,45.4
"360","Teheran, Julio","Overall",536,102,45.7,63.6,38.2,30.2,18.5,35.5,22.3,15,33,34.3,41.2
"361","Thielbar, Caleb","Overall",322,50,49.7,62.1,41.3,31.2,14,44.4,24.4,19.8,32.2,34,46
"362","Thompson, Mason","Overall",384,60,41.9,56.2,38.3,27.4,15.4,35.4,27.3,13.5,47.7,56.7,46.7
"363","Thompson, Zack","Overall",837,137,46.7,65.1,42.1,34,19.1,40.9,23.3,12.8,37.6,43.1,47.4
"364","Tonkin, Michael","Overall",619,107,50.9,64.9,43.5,32.3,15.5,41.9,24.1,17.3,36.3,35.5,38.3
"365","Topa, Justin","Overall",381,66,46.7,66.4,45.4,28.8,20.2,42.7,20.2,12.7,35,43.9,33.3
"366","Toussaint, Touki","Overall",845,130,40.2,56.4,32.7,27.8,16.8,38.2,22.9,13.2,34.2,46.2,39.2
"367","Turnbull, Spencer","Overall",307,61,44,60.9,38.4,31.2,17.3,38.5,16.3,10.5,23.7,54.1,36.1
"368","Ureña, José","Overall",422,88,47.2,60,32.2,34.6,13.5,35.2,20.1,14,26.3,50,37.5
"369","Urquidy, José","Overall",528,91,51.3,61.4,36.4,37.2,12.3,37.6,28,24,32.8,29.7,39.6
"370","Urías, Julio","Overall",1435,265,49.5,67.4,42,37.1,19.2,38.9,23.4,16.2,32.7,37.4,32.8
"371","Valdez, Framber","Overall",2569,490,47.9,63.4,43.6,NA,16.3,33.9,26.1,11.9,49.2,54.1,46.3
"372","Varland, Louie","Overall",386,65,50,67.1,45.3,35.5,19.2,40.4,25.9,16.9,40,40,35.4
"373","Vasquez, Andrew","Overall",484,83,42.8,66.1,47.5,29.1,23.8,44,15.9,6.8,32.4,49.4,36.1
"374","VerHagen, Drew","Overall",311,60,48.6,62.1,40.8,30.4,14.8,33.1,27.2,12.6,51.8,50,35
"375","Verlander, Justin","Overall",1367,243,51.1,64.4,41.1,35.5,14.6,43,21.9,15.3,31.5,31.7,37.9
"376","Vesia, Alex","Overall",508,82,50.2,63.6,43.3,32.3,14.8,41.2,26.7,19.8,38.7,26.8,41.5
"377","Vest, Will","Overall",367,54,49,66.5,38.7,37.8,18.3,48.9,21.1,11.6,31.8,50,42.6
"378","Vásquez, Randy","Overall",305,59,44.9,62.6,41.3,30.2,18.4,41.6,15.3,14.5,16.7,37.3,37.3
"379","Wacha, Michael","Overall",1072,178,46.5,63.2,40.9,32.6,17.4,36.7,27.5,17.1,42,31.5,33.1
"380","Wainwright, Adam","Overall",868,177,37.9,58.2,37.7,23.5,20.6,35.3,10.3,5.9,17.3,39.5,40.1
"381","Waldichuk, Ken","Overall",2018,342,48.3,61,39.3,32.4,13.7,39.5,25.2,17.5,36.3,42.1,38.9
"382","Waldron, Matt","Overall",339,64,43.7,61.7,42.8,30.4,19.5,38.5,18.2,13.5,25.4,34.4,42.2
"383","Walker, Ryan","Overall",404,58,46.8,63.6,38.1,34.4,18.8,38.1,31.2,20.4,44.2,43.1,29.3
"384","Walker, Taijuan","Overall",1475,255,43.4,58.8,35.4,30.2,16.2,35.8,23.4,13.6,35.4,43.1,43.5
"385","Weathers, Ryan","Overall",797,142,44.3,59.2,40.7,25.2,15.9,38.5,21.2,17.9,27.7,38,33.1
"386","Weaver, Luke","Overall",1073,195,44.9,60.6,40.4,27.7,16.6,36.7,22.2,16.7,31.6,36.9,38.5
"387","Webb, Logan","Overall",1625,308,47,66,40.7,34.8,20.1,38.2,21.2,12.4,32.5,64.6,47.7
"388","Weems, Jordan","Overall",355,57,41.1,55.8,34.9,25.1,16.6,38.4,22.6,18.2,29.3,42.1,33.3
"389","Wells, Tyler","Overall",843,125,46.6,62.9,38.4,34.9,17.2,38.4,29.4,22.5,37.6,34.4,27.2
"390","Wentz, Joey","Overall",1500,258,48.5,62.5,39.9,31.9,15.2,38.2,26.1,15.7,42,34.1,42.6
"391","Wesneski, Hayden","Overall",620,116,45.3,62.3,45.5,26.9,18.1,43.8,14.2,10.5,22,44,38.8
"392","Wheeler, Zack","Overall",1764,330,52.2,64.3,40.8,35.9,13.4,38,26,15.9,40.5,39.1,36.4
"393","Whitlock, Garrett","Overall",533,90,53.3,66.6,47.8,35.6,14.8,40.8,27.5,20.5,40.4,46.7,43.3
"394","Wicks, Jordan","Overall",489,101,46.4,61.1,33.7,32.1,15.5,33,22.5,13,33.7,50.5,34.7
"395","Williams, Devin","Overall",469,73,44.8,58,34.8,33.7,14.7,33.8,31.3,20.4,42.7,47.9,24.7
"396","Williams, Gavin","Overall",742,113,46.4,60.6,40.2,29.1,15.1,40.7,26.5,21.4,34.9,41.6,38.9
"397","Williams, Trevor","Overall",1404,274,47.6,60.4,37.1,31.3,13.9,42.8,16,10.5,23.9,40.1,35.8
"398","Williamson, Brandon","Overall",1595,286,47,62.8,41.8,31,16.9,39.5,22.2,14.8,34,36.4,41.6
"399","Wilson, Bryse","Overall",497,82,44.1,60.6,40.8,24.1,16.9,44.3,17.4,11.5,29.6,41.5,41.5
"400","Wilson, Steven","Overall",379,54,42.2,56.7,38.3,23.5,15.8,41.9,24.4,19,34.5,22.2,31.5
"401","Winans, Allan","Overall",361,67,49,67.9,42.1,36.8,19.7,40.7,21.5,15,29.9,40.3,38.8
"402","Winckowski, Josh","Overall",590,100,49.8,65.3,41.5,34.5,16.3,41.2,23.5,11.4,41.2,51,36
"403","Woo, Bryan","Overall",744,118,50.4,60.9,43.8,28.2,12.2,42.9,25.3,22.2,32.2,28.8,39
"404","Wood, Alex","Overall",1235,220,45.3,62.3,38.7,29.1,17.8,40.4,20.4,14.1,30,42.3,40.9
"405","Woodford, Jake","Overall",440,86,43.2,62,42.5,24.1,19.5,39.5,15.3,15.5,14.8,52.3,51.2
"406","Woodruff, Brandon","Overall",565,80,50.1,64.4,44.2,31.7,16.5,41,30.4,22.4,45,32.5,37.5
"407","Yarbrough, Ryan","Overall",1015,208,50.6,65.9,41.3,37.1,16.2,37.9,21.6,15,30.3,36.5,28.4
"408","Yates, Kirby","Overall",504,65,45.4,56.7,34.9,29.6,12.3,43.2,27.9,18.9,40.2,36.9,38.5
"409","Young, Alex","Overall",424,89,52.4,65.3,37,41.9,13.9,30.6,28.4,11.8,44.6,49.4,53.9
"410","Zerpa, Angel","Overall",527,99,50.3,62.4,42.1,29.2,12.9,41.9,20,9.7,40.4,44.4,49.5
